id,sku,current_name_ar,current_category_id,current_category_name,current_is_active,has_arabic,has_latin,looks_french_only,looks_mixed_french,looks_truly_unrelated,suggested_action,apply,new_name_ar,new_category_id,deactivate,note
"5b2d8c30-829e-42be-a370-f48fc7870bcf","6111250474610"," - 125gطون زيت","3a193f3d-a452-4c2a-a105-075544261570","سمك","true","true","true","false","false","false","","","","","",""
"21dd42d0-9db0-46aa-92dc-9da7fbf8c821","6111242923942"," 1kgماجيكس","","","false","true","true","false","false","false","","","","","",""
"cd1588b4-cf60-4805-b02f-2337be9f3b93","6111024001295"," اوليور 1لتر","adbd8c38-0972-4e40-8dad-8cf80f590606","زيت","true","true","false","false","false","false","","","","","",""
"428405a9-0031-47c2-9a5a-f596510f485c","6111246250501"," رفيعة بليس 125g","0249c8f2-2a2f-4abd-8d98-58332e96742e","خمارات فلون","true","true","true","false","false","false","","","","","",""
"72947015-f28b-4eb9-8f0f-766d6cb976e7","6111267930109"," سفة كنز 1/2 ","52248356-77bb-4a9e-b6e6-f3edeb415ea7","عجائن","true","true","false","false","false","false","","","","","",""
"e1ded3ce-4ab4-4413-9899-e7f36ca6c7a4","Aze"," لوبية مصر25kg","5aa6a060-3adb-45a6-bf6f-26a9b68ef46c","حبوب","true","true","true","false","false","false","","","","","",""
"5c57594d-6fe8-4035-b569-7d8e98d7229e","9557062321136",", - Jbs qtw - 35gr","3709aa87-c19d-417d-9148-a6a19827850e","وجبات خفيفة","false","false","true","true","false","false","translate_to_ar","","","","",""
"0098e00e-059e-45e3-a3c2-dfa059c2722d","8716200766609",",, - Primalac 1 - 450gr","","","false","false","true","true","false","false","translate_to_ar","","","","",""
"4b8ae57a-25ab-414e-87a0-f2799f141655","VVm<""*³´]H,~Ry8Ær",".Í#$Ó!'®VWþT©w¥¬/<ð=´ö6RKxwF¤^gî22","","","false","false","true","true","false","false","translate_to_ar","","","","",""
"a739420a-9c91-4de6-b957-e3615d9761f6","%Û[å_§z÷_.þ¦9§´6*ñH¬=TÔf","(¢KHzRÑIØ³M¥¢¾.RrwgJ(¤0¢ZR3'¹ícÄ","","","false","false","true","true","false","false","translate_to_ar","","","","",""
"408da33e-236f-4404-96a4-630617f6cf48","5203064008424","0% - Petit-beurre","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","false","false","true","true","false","false","translate_to_ar","","","","",""
"89eeef7c-b7f1-436f-985f-e6b335c1680c","0769915195941","0769915195941 - 30 ml","","","false","false","true","true","false","false","translate_to_ar","","","","",""
"0f08c66c-0440-4d31-8a39-a4756445ada8","6111179006923","100% JUS","fbc12429-e514-4745-a907-d0ef94e6d6aa","عصير","true","false","true","true","false","false","translate_to_ar","","","","",""
"e280bdc5-a198-400a-8051-6dea4ebe0c00","8697446210234","100% Natural Aphrodisiac Herbal Mix Paste- Epimedium Macun 240GR - 240 g","","","false","false","true","true","false","true","review_exclude","","","","",""
"84d78674-230f-4925-9d9b-44c8a3f9307d","6118000093015","1000g - dolostop - 125","","","true","false","true","true","false","true","review_exclude","","","","",""
"65a98dbf-7e4e-4451-b0d5-23c77db8fdca","6118000040934","15 Comprimés sécabies","","","true","false","true","true","false","true","review_exclude","","","","",""
"13537d92-5a93-43f2-9b52-9515de19dc1d","3664346312608","180G POULAIN PRALINOISE - 180 g","bf1d6fd7-bbd2-414a-a10e-f5f4b3b8c9d5","شوكولاتة","true","false","true","true","false","false","translate_to_ar","","","","",""
"5ef8286c-f6bf-497f-bdfd-96db283e97de","8010121010767","20+Pro, Cerealitalia - Fruty mandorle e frutta","3709aa87-c19d-417d-9148-a6a19827850e","وجبات خفيفة","true","false","true","true","false","false","translate_to_ar","","","","",""
"f25331a6-f297-4759-b81c-7aa940a09d91","6111250901161","200g - Décor Aigle - 200 g","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"4128077b-5059-444a-ba4b-447c7ef492c3","0740985228814","21st Century - Biotin, 800 mcg","","","false","false","true","true","false","true","review_exclude","","","","",""
"38faa85c-abe6-4862-8b40-cbcfce5186a7","0740985270622","21st Century - D3","","","false","false","true","true","false","true","review_exclude","","","","",""
"3590bc3a-c164-4d83-89c8-ec3cc9d02c75","0740985280133","21st Century - Vitamin C, 1000 mg","","","false","false","true","true","false","true","review_exclude","","","","",""
"11830178-88cf-4352-a67b-8982fbfcf3b1","0740985280263","21st Century - Zinc citrate, 50 mg","","","false","false","true","true","false","true","review_exclude","","","","",""
"b86999a9-4151-45cc-82d1-76cc64822718","0740985227138","21st Century, Magnesium","","","false","false","true","true","false","true","review_exclude","","","","",""
"84eb351a-a665-4356-91ea-e389ade2865f","02200651","250ml","","","false","false","true","true","false","false","translate_to_ar","","","","",""
"a915ebbb-6c55-4b03-b5ac-eb8581b59557","6927815931050","25اتاي السبع - 20","9447b9d5-f9dd-44fe-af33-830fdc978a8e","شاي","true","true","false","false","false","false","","","","","",""
"b517d383-af3a-43b6-861f-00a25f909325","6111251752823","27 x 200 ml","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"808abb6b-20f9-4e72-8569-bb5d79f43960","3014260228767","3014260228767","","","false","false","false","false","false","false","","","","","",""
"32ff5255-d5f0-4db1-bac4-b21906968ed2","6111252420202","330مل سيفن اب","7d3cde65-79a3-4266-83c7-ad1e6a38eed4","مشروبات غازية","true","true","false","false","false","false","","","","","",""
"1b19f7ad-73e9-4916-b65b-edd72d042586","3337871325787","3337871325787","","","true","false","false","false","false","false","","","","","",""
"9427d2ec-9f3b-4e36-b9ad-4df749c1e4c9","3600542536868","3600542536868","","","true","false","false","false","false","false","","","","","",""
"a8bd94cc-490c-40b6-95ee-8f4d7449bc83","3610340040481","3610340040481","","","true","false","false","false","false","false","","","","","",""
"cf4a5f59-1d52-4592-acc7-efc9297ad08e","3610340649691","3610340649691","","","true","false","false","false","false","false","","","","","",""
"18008a7f-e5ee-4027-b779-9398e1f592f6","3610340650819","3610340650819 - 200 ml","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"ac839ca8-79b4-42a0-896a-0977539b91fb","869051105350","3كغ ابسي ماتيك ورد","","","false","true","false","false","false","false","","","","","",""
"2315a3c1-bc32-4e0c-8824-64a14678ab12","4018077010088","4018077010088","","","true","false","false","false","false","false","","","","","",""
"c5fe0057-cc22-4fec-ac8e-7a38b39d7d55","6953237400751","41022","9447b9d5-f9dd-44fe-af33-830fdc978a8e","شاي","true","false","false","false","false","false","","","","","",""
"f46c9eb4-1c71-43cb-adc0-774b3f7054ab","42345121","42345121","","","true","false","false","false","false","false","","","","","",""
"59c06550-a755-403b-8171-1663cdf5f23d","4771395191982","4771395191982","","","true","false","false","false","false","false","","","","","",""
"9a1a136f-9e9c-4ec1-a600-a4dce833d578","5900552056461","4Move Active Vitamin Lime Flavour","fbc12429-e514-4745-a907-d0ef94e6d6aa","عصير","true","false","true","true","false","true","review_exclude","","","","",""
"fec5e0f0-0131-4020-a217-d079a503cc21","6111017004456","5 sur 5","4f833acd-c996-4060-8c47-5a28963a22cb","حلويات","true","false","true","true","false","false","translate_to_ar","","","","",""
"936195ae-06bb-4d2c-9d25-72be3c1877f6","5011321361058","5011321361058","","","false","false","false","false","false","false","","","","","",""
"a32151fd-d308-4724-bc59-2ed9177254f3","8411700026139","5053
LECHE SEMIDESNATADA PULEVA BRIK 1L - 1l","25c43ecd-a8e3-4c9b-96f2-285d837cbac5","حليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"aa4cd183-9cf9-4478-808f-f439536d4499","5060895747102","5060895747102","","","true","false","false","false","false","false","","","","","",""
"15bd5cad-2440-4955-9774-0c508bb49469","76145513","50G TOBLERONE LAIT SUCHARD - 50 g","bf1d6fd7-bbd2-414a-a10e-f5f4b3b8c9d5","شوكولاتة","true","false","true","true","false","false","translate_to_ar","","","","",""
"372e6635-0b25-4cac-a50a-15d3e9708ae8","5449000330666","5449000330666","7d3cde65-79a3-4266-83c7-ad1e6a38eed4","مشروبات غازية","true","false","false","false","false","false","","","","","",""
"eae8508f-cd7c-43d0-a5fc-1f23b211ac9a","5907471400146","5907471400146","","","true","false","false","false","false","false","","","","","",""
"e1578398-0d6d-4ff9-a2ab-dfcf10a35f4d","6111242925083","6 &quot;111175&quot;000741&quot;","","","false","false","true","true","false","false","translate_to_ar","","","","",""
"8df0cb95-75f4-4225-8bb8-9678de1cb624","6223005873620","6 111259&quot;344426","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"c55b8a39-0f4f-4412-96fe-5acaad80d7c5","6111024008911","6111024008911","","","true","false","false","false","false","false","","","","","",""
"2a396598-a914-4e35-8b79-de6896d3d93c","6111024009673","6111024009673","","","true","false","false","false","false","false","","","","","",""
"9595eff5-2aa0-4e27-85fa-1cebee02cd41","6111025416081","6111025416081 - 450 g","bf1d6fd7-bbd2-414a-a10e-f5f4b3b8c9d5","شوكولاتة","true","false","true","true","false","false","translate_to_ar","","","","",""
"18b7a29b-5594-4b33-9c38-676326d4e294","6111031005491","6111031005491 - 35 g","bf1d6fd7-bbd2-414a-a10e-f5f4b3b8c9d5","شوكولاتة","true","false","true","true","false","false","translate_to_ar","","","","",""
"4b89313f-e937-44fe-9c63-bd71b3ec624c","6111035503214","6111035503214","","","true","false","false","false","false","false","","","","","",""
"e50c61c2-e1b6-4ab3-bb21-9f013cba45bf","6111046002218","6111046002218","","","true","false","false","false","false","false","","","","","",""
"9f6cda3e-4fae-47db-84af-c87aad945ac0","6111073505065","6111073505065","","","true","false","false","false","false","false","","","","","",""
"35dad37e-4833-450b-9851-8516bd9168ed","6111091000344","6111091000344","","","true","false","false","false","false","false","","","","","",""
"acd11694-aba7-482d-bb45-3bef8e23cbba","6111099001213","6111099001213 - 500 g","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"05f36fd0-a597-47d8-86c9-5d65064856ce","6111099005495","6111099005495","","","false","false","false","false","false","false","","","","","",""
"05a762f0-66fa-4721-b091-f1bcdedda2c6","6111114001228","6111114001228","","","true","false","false","false","false","false","","","","","",""
"ae747fe1-0932-49fd-9bb3-3d597b371b4a","6111128001177","6111128001177","7d3cde65-79a3-4266-83c7-ad1e6a38eed4","مشروبات غازية","true","false","false","false","false","false","","","","","",""
"4f785d53-d2a7-48bf-9005-47a5182d7bec","6111128001313","6111128001313","eff715df-7a7f-468d-8737-4655ceeba856","مياه","true","false","false","false","false","false","","","","","",""
"c8b9e525-e924-4a8b-aaee-55f24ca6e873","6111136000032","6111136000032","","","true","false","false","false","false","false","","","","","",""
"c807747b-89bf-47f2-becb-f16c01991a94","6111180005809","6111180005809","","","true","false","false","false","false","false","","","","","",""
"cd786c9d-9701-442b-99be-3b02d1ca8805","6111180013972","6111180013972","","","true","false","false","false","false","false","","","","","",""
"dafd5952-e39d-487b-9afb-567cc65556e1","6111184009988","6111184009988","","","true","false","false","false","false","false","","","","","",""
"6d27c3fe-aecd-45f9-b87a-2ead0293ee39","6111195017491","6111195017491","","","true","false","false","false","false","false","","","","","",""
"cc0174b7-3c2a-4d5f-824a-aa59567b2209","6111203004802","6111203004802","4f833acd-c996-4060-8c47-5a28963a22cb","حلويات","false","false","false","false","false","false","","","","","",""
"f27af889-e899-45e5-9775-69eeff5d9860","6111207001845","6111207001845 - 90 g","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"8034cbb7-8571-47c3-805c-b8571fa9c012","6111207002255","6111207002255 - 200 g","70730a8f-ced0-4bea-ba1b-39277cdfca8c","قهوة","true","false","true","true","false","false","translate_to_ar","","","","",""
"a25c5258-340b-4ec9-9e7e-debe1498c556","6111242107038","6111242107038","38ed14b1-fad2-49ee-a9e5-2a9c68eca20b","لحوم","true","false","false","false","false","false","","","","","",""
"49d4f802-630d-47bd-9f81-b442027b3536","6111242190337","6111242190337","","","true","false","false","false","false","false","","","","","",""
"3092fffb-8fa6-427a-8c85-02eb1275c80f","6111242530157","6111242530157","","","true","false","false","false","false","false","","","","","",""
"68f92455-8ddb-419f-b698-2f69c19c55e6","6111242530959","6111242530959","","","true","false","false","false","false","false","","","","","",""
"f6f007db-3332-417f-981f-c5da8d894a82","6111243090445","6111243090445","f9660e7f-fd78-4e14-8c32-c8440e659c3d","مشتقات الحليب","true","false","false","false","false","false","","","","","",""
"a755b279-8bfe-4abe-989c-25c6572e3b20","6111243387934","6111243387934","","","true","false","false","false","false","false","","","","","",""
"bb5b6031-1b64-44aa-9f60-7a7df66e10ce","6111246721476","6111246721476","f9660e7f-fd78-4e14-8c32-c8440e659c3d","مشتقات الحليب","true","false","false","false","false","false","","","","","",""
"03aa86e0-18e5-4c5c-aae4-9e7ec0327539","6111246954560","6111246954560","f9660e7f-fd78-4e14-8c32-c8440e659c3d","مشتقات الحليب","true","false","false","false","false","false","","","","","",""
"44ea2eb3-a1fb-4461-9e8d-fba016ed8c1d","6111246954652","6111246954652","","","true","false","false","false","false","false","","","","","",""
"fefa5fca-c525-4319-aa82-651e587bfdec","6111249075194","6111249075194","","","true","false","false","false","false","false","","","","","",""
"937c9aa0-7d47-4ba6-8f3e-51921f2b95c1","6111250476980","6111250476980","","","true","false","false","false","false","false","","","","","",""
"796ebdc9-1267-4626-9616-f490a3a231e5","6111250477161","6111250477161","","","true","false","false","false","false","false","","","","","",""
"cb105cf3-ec36-46c5-a4fc-11d4c4dea65b","6111252422329","6111252422329 - 50cl","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"7e80a969-0a48-43a7-a7b4-f08ebd8b95bd","6111252630823","6111252630823","f9660e7f-fd78-4e14-8c32-c8440e659c3d","مشتقات الحليب","true","false","false","false","false","false","","","","","",""
"22c0e747-52f8-4412-942b-187d68e358c5","6111255091683","6111255091683","","","true","false","false","false","false","false","","","","","",""
"38623f24-e7b8-4510-b29c-36a6195322ec","6111255523580","6111255523580","42e40334-9e3c-4b9f-8fce-07becc534ea9","مصبرات","true","false","false","false","false","false","","","","","",""
"237e0a85-13b3-4207-8d42-761178d1d4ba","6111255566624","6111255566624","","","true","false","false","false","false","false","","","","","",""
"17d7c004-24f7-4759-b67a-28e789a6851c","6111255566846","6111255566846","","","true","false","false","false","false","false","","","","","",""
"ebfd60ae-73ad-4bf4-913a-9485aea2a4be","6111258242648","6111258242648","","","true","false","false","false","false","false","","","","","",""
"32387533-d363-485c-89de-e922baaed253","6111259344068","6111259344068","42e40334-9e3c-4b9f-8fce-07becc534ea9","مصبرات","true","false","false","false","false","false","","","","","",""
"badc2440-2f01-42eb-b585-3a009c00a6d5","6111259344488","6111259344488","4f833acd-c996-4060-8c47-5a28963a22cb","حلويات","false","false","false","false","false","false","","","","","",""
"53f593ff-8e07-4967-88d1-8c3dc33785de","6111259345782","6111259345782","bf1d6fd7-bbd2-414a-a10e-f5f4b3b8c9d5","شوكولاتة","true","false","false","false","false","false","","","","","",""
"fecfee47-fe74-427b-af63-e6984e8b5c00","6111259347106","6111259347106","bf1d6fd7-bbd2-414a-a10e-f5f4b3b8c9d5","شوكولاتة","true","false","false","false","false","false","","","","","",""
"ead46f6c-3bf3-4300-aae7-4b93014d412f","6111259347342","6111259347342","4f833acd-c996-4060-8c47-5a28963a22cb","حلويات","false","false","false","false","false","false","","","","","",""
"06eaef98-494a-42bb-b397-8943279db8d3","6111259347410","6111259347410","","","true","false","false","false","false","false","","","","","",""
"f60b8467-22c7-4f39-8b17-720332b6afe5","6111260961490","6111260961490","","","true","false","false","false","false","false","","","","","",""
"5a716c7e-3fed-4c30-a63a-1f85b2f97428","6111261970163","6111261970163","","","true","false","false","false","false","false","","","","","",""
"7d63859f-f071-4754-927f-7773453ea5a7","6111262585960","6111262585960","42e40334-9e3c-4b9f-8fce-07becc534ea9","مصبرات","true","false","false","false","false","false","","","","","",""
"dab81acb-6271-4718-a3d4-2c8f680d471f","6111262586837","6111262586837","70730a8f-ced0-4bea-ba1b-39277cdfca8c","قهوة","true","false","false","false","false","false","","","","","",""
"bd34831b-c84a-4a31-b993-62b224db30f3","6111262909018","6111262909018","","","true","false","false","false","false","false","","","","","",""
"7aaebd06-f230-4d61-a0de-706b4c0276a7","6111265800091","6111265800091 - 110 g","f9660e7f-fd78-4e14-8c32-c8440e659c3d","مشتقات الحليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"b9081562-301c-4ec7-a67a-55469c7c81a1","6111265800220","6111265800220 - g","f9660e7f-fd78-4e14-8c32-c8440e659c3d","مشتقات الحليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"e4702c0c-af67-4358-beb1-e7323fc04ddf","6111265800312","6111265800312 - 170 g","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"7caf7ad8-2619-4205-882e-f295dc8fda8d","6111265801067","6111265801067","","","true","false","false","false","false","false","","","","","",""
"ab89667b-40ad-4b6c-8ec1-f917c6384681","6111265930385","6111265930385&quot;","f9660e7f-fd78-4e14-8c32-c8440e659c3d","مشتقات الحليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"36b76601-d8bc-41e6-9be2-294637620520","6111266750326","6111266750326","","","true","false","false","false","false","false","","","","","",""
"39fe32ff-a9d2-4c12-9e0e-6c5957e58b0c","6111266751224","6111266751224","","","true","false","false","false","false","false","","","","","",""
"1eba68da-028d-421d-9464-ab6b88990edf","6111266962699","6111266962699","","","true","false","false","false","false","false","","","","","",""
"bb2f2e9a-29de-4ce3-bf29-af483639127e","6111267140188","6111267140188","42e40334-9e3c-4b9f-8fce-07becc534ea9","مصبرات","true","false","false","false","false","false","","","","","",""
"6f39def5-bb0d-4d45-ae5a-0d347fd626c1","6111267540032","6111267540032","","","true","false","false","false","false","false","","","","","",""
"c36f0929-fb26-49ce-ac27-97947df83c9a","6111269300337","6111269300337","","","true","false","false","false","false","false","","","","","",""
"a591b564-998b-43cb-98ac-8dd30ef14a83","6111269300641","6111269300641","","","true","false","false","false","false","false","","","","","",""
"822a881e-90b6-424b-9513-c3fed381abc0","6111269301518","6111269301518","","","true","false","false","false","false","false","","","","","",""
"98b704f9-e435-4dfe-a895-1408bf19a9f5","6111269302379","6111269302379","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","false","false","false","false","","","","","",""
"b6ad4067-a72e-4d55-9bc4-3a8c9e9b7b87","6111269302416","6111269302416 - 26 g","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"18396c99-8f69-466a-b06b-56ef00e45e7c","6111270960315","6111270960315","","","true","false","false","false","false","false","","","","","",""
"7d1db198-6654-4365-be5a-2ef4b031bab9","6111271522680","6111271522680","","","true","false","false","false","false","false","","","","","",""
"8db34f83-23e2-4e32-834a-a9191cec7bce","6111273210028","6111273210028","","","true","false","false","false","false","false","","","","","",""
"a3f01938-61b6-45ab-a20b-d312765fb9a3","6118000230144","6118000230144","","","true","false","false","false","false","false","","","","","",""
"b405587e-a593-4ea5-bcb8-f450d7fd7631","6192000583745","6192000583745","","","true","false","false","false","false","false","","","","","",""
"7f74b2a9-8686-4023-9142-edd99bb09620","6194008556028","6194008556028","","","true","false","false","false","false","false","","","","","",""
"910a785f-e87c-42d6-be1e-dfd56b7e6f14","6221155146564","6221155146564","","","true","false","false","false","false","false","","","","","",""
"60dd3f96-4bc3-4567-aab6-3691033fcada","6223000491744","6223000491744","","","true","false","false","false","false","false","","","","","",""
"1e82dc6f-09bd-4533-b4a5-7f9d3335b80d","6223000554357","6223000554357","","","true","false","false","false","false","false","","","","","",""
"54828671-22cd-4413-88a7-c5603602831c","6223013530232","6223013530232","","","true","false","false","false","false","false","","","","","",""
"f19d8ac0-7872-4946-88d3-304dc26dc186","6223013530256","6223013530256","","","true","false","false","false","false","false","","","","","",""
"2d5a5fa2-7d47-479d-a927-4343760f452b","6224000887117","6224000887117","3709aa87-c19d-417d-9148-a6a19827850e","وجبات خفيفة","true","false","false","false","false","false","","","","","",""
"d6b2e6b2-e20b-4c10-9d2d-3b2b25df62d2","6281006425347","6281006425347","","","true","false","false","false","false","false","","","","","",""
"76037c55-835b-46d1-8b7c-ec74b37cdd44","6281006534780","6281006534780","","","true","false","false","false","false","false","","","","","",""
"b77a573f-43a2-4a53-860b-96e36b2db585","6291007500417","6291007500417","","","true","false","false","false","false","false","","","","","",""
"4b830200-de65-4d1b-8a7f-8ca838787279","6291069705324","6291069705324","","","true","false","false","false","false","false","","","","","",""
"174f4a81-3e24-4689-a60b-3c7ab071a638","6294007501330","6294007501330","","","true","false","false","false","false","false","","","","","",""
"7106465d-cfd2-4d1d-b157-c96d7a03758b","6922829049098","6922829049098RLana","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"4e1c08ad-a161-46f1-939c-909b77c9da07","6933362464156","6933362464156 - 150 ml","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"60d12add-6b32-4cda-9bcf-637af55f08f5","7350033980149","7350033980149","","","true","false","false","false","false","false","","","","","",""
"546c89e2-1cbf-413f-a554-0a173f9bd41c","7613287583871","7613287583871","","","true","false","false","false","false","false","","","","","",""
"c282e74c-9b22-4cec-b3ec-b1dd3e1a0b29","6111252420219","7UP - 50cl","7d3cde65-79a3-4266-83c7-ad1e6a38eed4","مشروبات غازية","true","false","true","true","false","false","translate_to_ar","","","","",""
"7ba6badb-657a-48ea-aef2-71306013eb65","6111252420301","7up - boisson citron-lime 300/330ml","7d3cde65-79a3-4266-83c7-ad1e6a38eed4","مشروبات غازية","true","false","true","true","false","false","translate_to_ar","","","","",""
"e96e9c51-b9b7-440d-9904-0d6f7aed2249","8004172003540","8004172003540","","","true","false","false","false","false","false","","","","","",""
"ff7f2c3c-cf37-4e59-9ad2-6ee24c9456aa","8004800004215","8004800004215","","","true","false","false","false","false","false","","","","","",""
"865d6df1-c4a7-4239-a764-f817ab3f4040","8026365724063","8026365724063","","","true","false","false","false","false","false","","","","","",""
"f0ce9822-68ef-4890-a910-9d60d4ea9877","80602392","80602392","","","true","false","false","false","false","false","","","","","",""
"ba1dba62-2946-4e5a-b00d-b9186e531e08","80633105","80633105 - Tiramisù","6740874a-2246-4ea0-b129-78364e4b222a","معجنات","true","false","true","true","false","false","translate_to_ar","","","","",""
"aa51bff7-699a-490f-825f-dbaaa4ef1cf2","8410128769635","8410128769635","","","true","false","false","false","false","false","","","","","",""
"e033e431-46af-41e3-bd1d-35b95ba3d5ba","8410087080819","841087080819 - gloria - 60","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"9d3c7b39-0292-4482-87fb-d9d2f26a0a1f","8436097092079","8436097092079","","","true","false","false","false","false","false","","","","","",""
"625dcc72-01b0-402c-a1e0-50a62175ea30","8643729134216","8643729134216","","","true","false","false","false","false","false","","","","","",""
"8e810be5-00e4-406c-a0ef-1c849fc8b32d","8695077000781","8695077000781","52248356-77bb-4a9e-b6e6-f3edeb415ea7","عجائن","true","false","false","false","false","false","","","","","",""
"b4c12dbe-86e7-4ca5-9018-6847e3e4da76","8710306979529","8710306979529","f9660e7f-fd78-4e14-8c32-c8440e659c3d","مشتقات الحليب","true","false","false","false","false","false","","","","","",""
"27142be2-901e-4a68-bf5b-becf3ea6e755","8710912005681","8710912005681","4f833acd-c996-4060-8c47-5a28963a22cb","حلويات","false","false","false","false","false","false","","","","","",""
"36f040be-e6b0-4847-9ac3-adcd8e8c9ac8","8714599312605","8714599312605 - 26 dh","70730a8f-ced0-4bea-ba1b-39277cdfca8c","قهوة","true","false","true","true","false","false","translate_to_ar","","","","",""
"7db2fa7d-6a56-4429-8872-a81f938f54e2","8718836394638","8718836394638","","","true","false","false","false","false","false","","","","","",""
"eb4cd82f-f2ba-411c-9758-7f7bea794151","8718951343436","8718951343436","","","true","false","false","false","false","false","","","","","",""
"3c6049f7-e463-4aed-b87d-ae99c3765db1","8718951508002","8718951508002","","","true","false","false","false","false","false","","","","","",""
"9f9e88fb-8152-4f2f-a23b-54ccfedad0a8","8720964899954","8720964899954","","","true","false","false","false","false","false","","","","","",""
"a119ca60-e168-4ba5-82d2-c14a358dee91","8000500359884","90G FERRERO ROCHER TABLETTE BL - 90 g","bf1d6fd7-bbd2-414a-a10e-f5f4b3b8c9d5","شوكولاتة","true","false","true","true","false","false","translate_to_ar","","","","",""
"a0eb8b4d-78d3-43f4-8d72-92c54997efd9","8000500359488","90G FERRERO ROCHER TABLETTE LT - 90g","bf1d6fd7-bbd2-414a-a10e-f5f4b3b8c9d5","شوكولاتة","true","false","true","true","false","false","translate_to_ar","","","","",""
"352bb4b5-6604-412f-b7a1-3f50cb34114e","6111250862905","91000923 - 6111250862905","","","true","false","false","false","false","false","","","","","",""
"b06df392-1435-467e-bdff-bb16de53e5d8","3700790020598","A cerola Vitamine C","","","true","false","true","true","false","true","review_exclude","","","","",""
"03980d9a-3e41-4e85-83b6-439f905b812b","6111003031954","abarkane","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"2e7352f1-149a-4cf3-8dea-d5d61048fbc7","6223001241904","abdejguvb","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"f9500a21-c5e3-4f01-9459-49ac53c277e2","8906068764798","abdolah","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"a28a0f3c-fa2d-4740-9162-5bf31da977e0","6111242872189","abdomoeitr","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"5726f851-321b-46e9-bed6-63dd3ad5d02c","3505630000552","Acérols","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"edbf0853-44c9-4175-8905-ac86ff998f9a","9222128000163","achafi","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"162ba493-b594-43b0-b107-f9ae38a72ef9","3760095253930","ACM","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"c5f3ce00-bd30-4aae-ba54-f8e833c32347","8000815004844","Acqua","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"a489e429-365b-4ad6-945f-e3f89cdf3667","80412021","Acqua minerale naturale frizzante Lete - 1,5 l","7d3cde65-79a3-4266-83c7-ad1e6a38eed4","مشروبات غازية","true","false","true","true","false","false","translate_to_ar","","","","",""
"ce664c3b-7dbf-44c1-9b0a-40006192e838","6111179006626","Actifruits","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"e1c04e8e-ca45-4fe2-a2c6-5aa0a87d5adb","6111032003182","Activia","f9660e7f-fd78-4e14-8c32-c8440e659c3d","مشتقات الحليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"10a1ad2c-be88-40aa-97f2-3cbfc480f23d","8720181114441","Adama","fbc12429-e514-4745-a907-d0ef94e6d6aa","عصير","true","false","true","true","false","false","translate_to_ar","","","","",""
"4451e349-224c-4d55-bba4-cb5f6e179e10","3595897655749","Addax bactospray","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"ae8838e0-a60b-46d6-ac5d-444e565d75bf","07384481","Additiva - Multivitamins Gout orange","","","true","false","true","true","false","true","review_exclude","","","","",""
"ad3f15cb-707b-44c8-a34a-eacb4357d289","6118000010098","Adepal","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"c03d08a1-362b-44ae-9eec-747a0aedfd88","6111259092778","admirable","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"54c42cdd-1b77-4b4b-b4de-4a3a13edb7f1","3215482154234","adnanesamaki","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"43e5f7b6-66ee-44f9-ae27-bd24d3beba2e","6118000092445","ADO","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"ab1e2d7e-7b54-4239-82fd-1f6cb05bd619","6111261060567","aerrt","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"f259572c-bf5a-40f1-a422-52b0030aecd9","0796554054025","Africabis - Pany Duo - 700 grs","bf1d6fd7-bbd2-414a-a10e-f5f4b3b8c9d5","شوكولاتة","true","false","true","true","false","false","translate_to_ar","","","","",""
